2021-12-01 00:04:38	+134512	type1
2021-12-01 00:08:34	+134512	type2
2021-12-02 02:38:06	-134512	type1	
2021-12-02 02:39:32	+134512	type3
2021-12-03 02:59:19	+134512	type2
2021-12-03 03:04:40	+134512	type1
2021-12-04 03:19:14	-134512	type2
2021-12-04 03:49:36	+134512	type3
2021-12-05 04:04:38	+134512	type2
2021-12-05 04:08:34	-134512	type1
2021-12-06 04:38:06	-134512	type2	
2021-12-06 05:39:32	+134512	type3
2021-12-07 05:59:19	+134512	type1
2021-12-07 06:04:40	-134512	type3
2021-12-08 07:19:14	+134512	type2
2021-12-08 08:10:36	-134512	type3
2021-12-09 08:19:14	-134512	type1
2021-12-09 08:29:36	-134512	type2
2021-12-10 08:39:36	-134512	type3
2021-12-10 08:49:14	-134512	type2

