2021-11-05 04:00:09	211.45	MIGRATION                               
2021-11-05 04:00:09	59.85	MIGRATION                               
2021-11-05 04:00:09	172.18	MIGRATION                               
2021-11-05 04:05:09	6.90	STGPOOL BACKUP                          
2021-11-05 04:54:08	-172.18	MIGRATION                               
2021-11-05 04:55:40	-59.85	MIGRATION                               
2021-11-05 04:57:10	-6.90	STGPOOL BACKUP                          
2021-11-05 06:14:53	-211.45	MIGRATION                               
2021-11-05 08:05:22	51.02	STGPOOL BACKUP                          
2021-11-05 10:05:29	131.39	STGPOOL BACKUP                          
2021-11-05 11:13:29	-131.39	STGPOOL BACKUP                          
2021-11-05 11:50:06	53.52	STGPOOL BACKUP                          
2021-11-05 12:00:07	9.99	MIGRATION                               
2021-11-05 12:00:07	13.82	MIGRATION                               
2021-11-05 12:39:40	-13.82	MIGRATION                               
2021-11-05 12:55:18	-9.99	MIGRATION                               
2021-11-05 14:38:01	26.31	OFFSITE RECLAMATION                     
2021-11-05 14:38:01	26.81	OFFSITE RECLAMATION                     
2021-11-05 14:55:46	-26.81	OFFSITE RECLAMATION                     
2021-11-05 15:11:12	-26.31	OFFSITE RECLAMATION                     
2021-11-05 16:05:21	31.77	STGPOOL BACKUP                          
2021-11-05 16:22:33	-31.77	STGPOOL BACKUP                          
2021-11-05 20:00:03	96.20	MIGRATION                               
2021-11-05 20:00:03	64.23	MIGRATION                               
2021-11-05 20:00:03	45.73	MIGRATION                               
2021-11-05 20:00:03	149.11	MIGRATION                               
2021-11-05 20:29:06	-149.11	MIGRATION                               
2021-11-05 20:55:09	-45.73	MIGRATION                               
2021-11-05 20:57:00	-64.23	MIGRATION                               
2021-11-05 22:05:10	62.95	STGPOOL BACKUP                          
2021-11-05 22:51:50	-53.52	STGPOOL BACKUP                          
2021-11-05 23:03:16	-62.95	STGPOOL BACKUP                          
2021-11-05 23:50:16	40.47	STGPOOL BACKUP                          
2021-11-06 04:00:02	188.60	MIGRATION                               
2021-11-06 04:00:02	171.07	MIGRATION                               
2021-11-06 04:00:02	83.73	MIGRATION                               
2021-11-06 04:02:48	-96.20	MIGRATION                               
2021-11-06 04:05:03	0.76	STGPOOL BACKUP                          
2021-11-06 04:55:03	-83.73	MIGRATION                               
2021-11-06 04:59:20	-171.07	MIGRATION                               
2021-11-06 05:01:23	-0.76	STGPOOL BACKUP                          
2021-11-06 06:47:27	-188.60	MIGRATION                               
2021-11-06 10:05:22	96.25	STGPOOL BACKUP                          
2021-11-06 10:52:51	-40.47	STGPOOL BACKUP                          
2021-11-06 11:50:18	-96.25	STGPOOL BACKUP                          
2021-11-06 11:50:28	44.75	STGPOOL BACKUP                          
2021-11-06 12:00:29	31.36	MIGRATION                               
2021-11-06 12:00:29	102.46	MIGRATION                               
2021-11-06 12:55:30	-102.46	MIGRATION                               
2021-11-06 13:00:30	-31.36	MIGRATION                               
2021-11-06 16:05:12	72.27	STGPOOL BACKUP                          
2021-11-06 16:31:14	-72.27	STGPOOL BACKUP                          
2021-11-06 20:00:24	89.87	MIGRATION                               
2021-11-06 20:00:24	148.73	MIGRATION                               
2021-11-06 20:20:25	-148.73	MIGRATION                               
2021-11-06 20:55:29	-89.87	MIGRATION                               
2021-11-06 22:05:00	90.87	STGPOOL BACKUP                          
2021-11-06 22:37:46	-90.87	STGPOOL BACKUP                          
2021-11-06 22:52:18	-44.75	STGPOOL BACKUP                          
2021-11-06 23:50:06	48.75	STGPOOL BACKUP                          
2021-11-07 04:00:22	61.25	MIGRATION                               
2021-11-07 04:00:22	135.35	MIGRATION                               
2021-11-07 04:55:26	-61.25	MIGRATION                               
2021-11-07 05:00:26	-135.35	MIGRATION                               
2021-11-07 06:14:04	2858.21	MIGRATION                               
2021-11-07 06:28:00	-2858.21	MIGRATION                               
2021-11-07 10:05:12	136.54	STGPOOL BACKUP                          
2021-11-07 10:51:19	-48.75	STGPOOL BACKUP                          
2021-11-07 11:04:44	-136.54	STGPOOL BACKUP                          
2021-11-07 11:50:18	35.91	STGPOOL BACKUP                          
2021-11-07 12:00:19	101.52	MIGRATION                               
2021-11-07 12:00:19	63.78	MIGRATION                               
2021-11-07 12:00:19	160.25	MIGRATION                               
2021-11-07 12:35:37	-160.25	MIGRATION                               
2021-11-07 12:56:34	-63.78	MIGRATION                               
2021-11-07 13:57:41	-101.52	MIGRATION                               
2021-11-07 16:05:02	97.78	STGPOOL BACKUP                          
2021-11-07 17:02:53	-97.78	STGPOOL BACKUP                          
2021-11-07 20:00:15	76.07	MIGRATION                               
2021-11-07 20:56:41	-76.07	MIGRATION                               
2021-11-07 22:05:22	15.18	STGPOOL BACKUP                          
2021-11-07 22:30:58	-15.18	STGPOOL BACKUP                          
2021-11-07 22:54:14	-35.91	STGPOOL BACKUP                          
2021-11-07 23:50:28	44.46	STGPOOL BACKUP                          
2021-11-08 04:00:13	226.70	MIGRATION                               
2021-11-08 04:00:13	148.29	MIGRATION                               
2021-11-08 04:00:13	63.29	MIGRATION                               
2021-11-08 04:00:13	273.25	MIGRATION                               
2021-11-08 04:16:11	-273.25	MIGRATION                               
2021-11-08 04:55:16	-63.29	MIGRATION                               
2021-11-08 04:55:25	-148.29	MIGRATION                               
2021-11-08 07:03:26	-226.70	MIGRATION                               
2021-11-08 10:05:02	118.51	STGPOOL BACKUP                          
2021-11-08 10:56:38	-44.46	STGPOOL BACKUP                          
2021-11-08 11:14:06	-118.51	STGPOOL BACKUP                          
2021-11-08 11:50:09	58.89	STGPOOL BACKUP                          
2021-11-08 12:00:09	62.60	MIGRATION                               
2021-11-08 12:00:09	121.12	MIGRATION                               
2021-11-08 12:00:09	228.34	MIGRATION                               
2021-11-08 12:12:09	-228.34	MIGRATION                               
2021-11-08 12:20:40	-121.12	MIGRATION                               
2021-11-08 12:55:10	-62.60	MIGRATION                               
2021-11-08 14:34:35	47.70	OFFSITE RECLAMATION                     
2021-11-08 14:34:35	27.74	OFFSITE RECLAMATION                     
2021-11-08 14:34:35	75.39	OFFSITE RECLAMATION                     
2021-11-08 14:50:49	-75.39	OFFSITE RECLAMATION                     
2021-11-08 15:07:47	-27.74	OFFSITE RECLAMATION                     
2021-11-08 15:27:28	-47.70	OFFSITE RECLAMATION                     
2021-11-08 16:05:23	65.75	STGPOOL BACKUP                          
2021-11-08 16:43:11	-65.75	STGPOOL BACKUP                          
2021-11-08 20:00:06	66.48	MIGRATION                               
2021-11-08 20:00:06	205.14	MIGRATION                               
2021-11-08 20:00:06	203.86	MIGRATION                               
2021-11-08 20:23:22	-203.86	MIGRATION                               
2021-11-08 20:25:05	-205.14	MIGRATION                               
2021-11-08 20:57:02	-66.48	MIGRATION                               
2021-11-08 22:51:29	-58.89	STGPOOL BACKUP                          
2021-11-08 23:50:19	41.96	STGPOOL BACKUP                          
2021-11-09 04:00:08	274.60	MIGRATION                               
2021-11-09 04:00:08	30.54	MIGRATION                               
2021-11-09 04:00:08	22.30	MIGRATION                               
2021-11-09 04:57:03	-22.30	MIGRATION                               
2021-11-09 04:59:13	-30.54	MIGRATION                               
2021-11-09 05:53:08	-274.60	MIGRATION                               
2021-11-09 10:05:28	41.04	STGPOOL BACKUP                          
2021-11-09 10:49:25	-41.04	STGPOOL BACKUP                          
2021-11-09 10:50:19	-41.96	STGPOOL BACKUP                          
2021-11-09 11:50:04	21.80	STGPOOL BACKUP                          
2021-11-09 12:00:05	58.03	MIGRATION                               
2021-11-09 12:00:05	71.53	MIGRATION                               
2021-11-09 12:00:05	180.83	MIGRATION                               
2021-11-09 12:27:59	-180.83	MIGRATION                               
2021-11-09 12:55:06	-71.53	MIGRATION                               
2021-11-09 12:55:51	-58.03	MIGRATION                               
2021-11-09 14:38:13	-21.80	STGPOOL BACKUP                          
2021-11-09 16:05:19	24.78	STGPOOL BACKUP                          
2021-11-09 18:15:55	-24.78	STGPOOL BACKUP                          
2021-11-09 20:00:03	46.13	MIGRATION                               
2021-11-09 20:00:03	66.03	MIGRATION                               
2021-11-09 20:00:03	196.09	MIGRATION                               
2021-11-09 20:00:03	218.34	MIGRATION                               
2021-11-09 20:17:14	-218.34	MIGRATION                               
2021-11-09 20:55:04	-66.03	MIGRATION                               
2021-11-09 20:58:11	-196.09	MIGRATION                               
2021-11-09 22:05:10	225.15	STGPOOL BACKUP                          
2021-11-09 22:55:47	-225.15	STGPOOL BACKUP                          
2021-11-09 23:50:17	50.98	STGPOOL BACKUP                          
2021-11-10 01:50:41	-46.13	MIGRATION                               
2021-11-10 04:00:02	277.93	MIGRATION                               
2021-11-10 04:00:02	59.40	MIGRATION                               
2021-11-10 04:00:02	42.54	MIGRATION                               
2021-11-10 04:55:15	-42.54	MIGRATION                               
2021-11-10 05:05:53	-59.40	MIGRATION                               
2021-11-10 06:00:18	-277.93	MIGRATION                               
2021-11-10 09:44:58	-50.98	STGPOOL BACKUP                          
2021-11-10 10:05:21	94.68	STGPOOL BACKUP                          
2021-11-10 10:46:39	-94.68	STGPOOL BACKUP                          
2021-11-10 11:50:27	63.49	STGPOOL BACKUP                          
2021-11-10 12:00:28	82.82	MIGRATION                               
2021-11-10 12:40:19	-63.49	STGPOOL BACKUP                          
2021-11-10 12:48:49	-82.82	MIGRATION                               
2021-11-10 16:17:36	-51.02	STGPOOL BACKUP                          
2021-11-10 20:00:24	187.38	MIGRATION                               
2021-11-10 20:00:24	105.59	MIGRATION                               
2021-11-10 20:00:24	173.71	MIGRATION                               
2021-11-10 20:00:24	235.59	MIGRATION                               
2021-11-10 20:12:16	-235.59	MIGRATION                               
2021-11-10 20:55:34	-105.59	MIGRATION                               
2021-11-10 20:55:42	-173.71	MIGRATION                               
2021-11-10 21:38:30	-187.38	MIGRATION                               
2021-11-10 22:05:01	126.30	STGPOOL BACKUP                          
2021-11-10 23:21:04	-126.30	STGPOOL BACKUP                          
2021-11-10 23:50:07	24.96	STGPOOL BACKUP                          
2021-11-11 04:00:22	208.51	MIGRATION                               
2021-11-11 04:00:23	72.03	MIGRATION                               
2021-11-11 04:00:23	157.34	MIGRATION                               
2021-11-11 04:55:24	-157.34	MIGRATION                               
2021-11-11 04:55:25	-72.03	MIGRATION                               
2021-11-11 06:43:43	-208.51	MIGRATION                               
2021-11-11 08:05:05	94.60	STGPOOL BACKUP                          
2021-11-11 10:05:12	110.24	STGPOOL BACKUP                          
2021-11-11 10:17:08	-110.24	STGPOOL BACKUP                          
2021-11-11 10:17:13	-94.60	STGPOOL BACKUP                          
2021-11-11 10:17:42	-24.96	STGPOOL BACKUP                          
2021-11-11 11:50:18	42.34	STGPOOL BACKUP                          
2021-11-11 12:00:19	129.08	MIGRATION                               
2021-11-11 12:00:19	92.97	MIGRATION                               
2021-11-11 12:00:19	151.80	MIGRATION                               
2021-11-11 12:13:07	-151.80	MIGRATION                               
2021-11-11 12:13:54	-42.34	STGPOOL BACKUP                          
2021-11-11 12:55:22	-92.97	MIGRATION                               
2021-11-11 12:55:27	-129.08	MIGRATION                               
2021-11-11 13:36:02	8.09	OFFSITE RECLAMATION                     
2021-11-11 14:39:45	-8.09	OFFSITE RECLAMATION                     
2021-11-11 16:05:02	25.54	STGPOOL BACKUP                          
2021-11-11 17:08:27	-25.54	STGPOOL BACKUP                          
2021-11-11 17:10:07	68.52	STGPOOL BACKUP                          
2021-11-11 18:05:53	-68.52	STGPOOL BACKUP                          
2021-11-11 20:00:15	184.52	MIGRATION                               
2021-11-11 20:00:15	196.76	MIGRATION                               
2021-11-11 20:00:15	53.18	MIGRATION                               
2021-11-11 20:00:15	178.70	MIGRATION                               
2021-11-11 20:20:58	-178.70	MIGRATION                               
2021-11-11 20:55:16	-53.18	MIGRATION                               
2021-11-11 20:55:22	-196.76	MIGRATION                               
2021-11-11 22:05:22	220.36	STGPOOL BACKUP                          
2021-11-11 22:38:37	-184.52	MIGRATION                               
2021-11-11 23:35:29	-220.36	STGPOOL BACKUP                          
2021-11-11 23:50:28	61.31	STGPOOL BACKUP                          
2021-11-12 04:00:15	161.60	MIGRATION                               
2021-11-12 04:00:15	140.04	MIGRATION                               
2021-11-12 04:00:15	86.04	MIGRATION                               
2021-11-12 04:43:28	-86.04	MIGRATION                               
2021-11-12 04:55:35	-140.04	MIGRATION                               
2021-11-12 07:49:16	-161.60	MIGRATION                               
2021-11-12 08:05:28	123.69	STGPOOL BACKUP                          
2021-11-12 10:05:05	55.74	STGPOOL BACKUP                          
2021-11-12 10:50:55	-61.31	STGPOOL BACKUP                          
2021-11-12 11:50:11	61.94	STGPOOL BACKUP                          
2021-11-12 12:00:12	20.25	MIGRATION                               
2021-11-12 12:00:12	42.04	MIGRATION                               
2021-11-12 12:00:12	110.02	MIGRATION                               
2021-11-12 12:24:05	-55.74	STGPOOL BACKUP                          
2021-11-12 12:55:33	-20.25	MIGRATION                               
2021-11-12 12:55:43	-110.02	MIGRATION                               
2021-11-12 13:11:05	-42.04	MIGRATION                               
2021-11-12 15:12:21	9.17	OFFSITE RECLAMATION                     
2021-11-12 15:12:21	11.49	OFFSITE RECLAMATION                     
2021-11-12 15:12:21	28.67	OFFSITE RECLAMATION                     
2021-11-12 15:26:43	-28.67	OFFSITE RECLAMATION                     
2021-11-12 15:57:11	-11.49	OFFSITE RECLAMATION                     
2021-11-12 16:05:26	144.47	STGPOOL BACKUP                          
2021-11-12 16:16:59	-9.17	OFFSITE RECLAMATION                     
2021-11-12 16:47:42	-144.47	STGPOOL BACKUP                          
2021-11-12 20:00:09	60.17	MIGRATION                               
2021-11-12 20:00:09	67.75	MIGRATION                               
2021-11-12 21:25:14	-67.75	MIGRATION                               
2021-11-12 22:52:27	-61.94	STGPOOL BACKUP                          
2021-11-12 23:50:21	61.84	STGPOOL BACKUP                          
2021-11-13 04:00:09	175.29	MIGRATION                               
2021-11-13 07:34:12	-175.29	MIGRATION                               
2021-11-13 08:29:20	-60.17	MIGRATION                               
2021-11-13 10:53:39	-61.84	STGPOOL BACKUP                          
2021-11-13 11:50:04	43.56	STGPOOL BACKUP                          
2021-11-13 12:00:05	115.79	MIGRATION                               
2021-11-13 12:00:05	157.30	MIGRATION                               
2021-11-13 12:55:12	-115.79	MIGRATION                               
2021-11-13 13:01:51	-157.30	MIGRATION                               
2021-11-13 16:05:18	103.18	STGPOOL BACKUP                          
2021-11-13 17:39:27	-103.18	STGPOOL BACKUP                          
2021-11-13 20:00:01	172.61	MIGRATION                               
2021-11-13 20:00:01	225.80	MIGRATION                               
2021-11-13 20:34:52	-225.80	MIGRATION                               
2021-11-13 20:55:02	-172.61	MIGRATION                               
2021-11-13 22:05:08	78.77	STGPOOL BACKUP                          
2021-11-13 22:52:00	-43.56	STGPOOL BACKUP                          
2021-11-13 23:50:14	35.51	STGPOOL BACKUP                          
2021-11-14 00:05:41	-78.77	STGPOOL BACKUP                          
2021-11-14 04:00:00	166.02	MIGRATION                               
2021-11-14 04:00:00	166.64	MIGRATION                               
2021-11-14 04:00:00	76.11	MIGRATION                               
2021-11-14 04:00:00	140.81	MIGRATION                               
2021-11-14 04:55:01	-76.11	MIGRATION                               
2021-11-14 04:55:02	-140.81	MIGRATION                               
2021-11-14 08:25:34	-166.64	MIGRATION                               
2021-11-14 10:05:20	70.69	STGPOOL BACKUP                          
2021-11-14 10:52:04	-35.51	STGPOOL BACKUP                          
2021-11-14 11:34:47	-166.02	MIGRATION                               
2021-11-14 11:50:27	62.86	STGPOOL BACKUP                          
2021-11-14 11:54:57	-70.69	STGPOOL BACKUP                          
2021-11-14 12:00:27	78.21	MIGRATION                               
2021-11-14 12:00:27	82.73	MIGRATION                               
2021-11-14 12:55:32	-82.73	MIGRATION                               
2021-11-14 12:55:48	-78.21	MIGRATION                               
2021-11-14 16:05:11	126.71	STGPOOL BACKUP                          
2021-11-14 16:39:20	-126.71	STGPOOL BACKUP                          
2021-11-14 20:00:23	90.45	MIGRATION                               
2021-11-14 20:00:23	37.39	MIGRATION                               
2021-11-14 20:00:23	306.80	MIGRATION                               
2021-11-14 20:19:15	-306.80	MIGRATION                               
2021-11-14 20:55:00	-37.39	MIGRATION                               
2021-11-14 20:57:40	-90.45	MIGRATION                               
2021-11-14 22:05:00	43.57	STGPOOL BACKUP                          
2021-11-14 22:51:22	-62.86	STGPOOL BACKUP                          
2021-11-14 23:50:06	28.50	STGPOOL BACKUP                          
2021-11-15 00:03:55	-43.57	STGPOOL BACKUP                          
2021-11-15 04:00:22	154.22	MIGRATION                               
2021-11-15 04:00:22	61.06	MIGRATION                               
2021-11-15 04:40:50	-61.06	MIGRATION                               
2021-11-15 04:55:28	-154.22	MIGRATION                               
2021-11-15 06:26:15	1108.73	MIGRATION                               
2021-11-15 07:07:32	-1108.73	MIGRATION                               
2021-11-15 10:05:11	124.06	STGPOOL BACKUP                          
2021-11-15 11:02:31	-28.50	STGPOOL BACKUP                          
2021-11-15 11:13:40	-124.06	STGPOOL BACKUP                          
2021-11-15 11:50:17	46.60	STGPOOL BACKUP                          
2021-11-15 12:00:18	20.10	MIGRATION                               
2021-11-15 12:00:18	90.71	MIGRATION                               
2021-11-15 12:00:18	49.11	MIGRATION                               
2021-11-15 12:36:46	-46.60	STGPOOL BACKUP                          
2021-11-15 12:37:02	-123.69	STGPOOL BACKUP                          
2021-11-15 12:52:08	-90.71	MIGRATION                               
2021-11-15 12:55:21	-20.10	MIGRATION                               
2021-11-15 12:55:29	-49.11	MIGRATION                               
2021-11-15 16:05:02	74.30	STGPOOL BACKUP                          
2021-11-15 16:41:30	-74.30	STGPOOL BACKUP                          
2021-11-15 16:57:43	27.09	OFFSITE RECLAMATION                     
